,slp,industry,gas_to_electricity_public,aggregated,manufacturing_sector,hospitality_sector,retail_sector,real_wages,price_industry,price_households,solar,temperature,index,time,year,month,weekday,weekday_num,monday,friday,weekend,christmas_period,holiday,long_weekend
2020-11-26,1.8531258080000002,1.544281829639337,0.820479207360663,1.7909637843398485,105.7,33.3,127.9,115.1,79.6,94.8,3.5722667493659614e-11,276.7549243848635,2020-11-26,1425.0,2020,11,Thursday,3,0,0,0,0,0,0
2020-11-27,1.9028282630000002,1.504882856448575,0.8034235945514249,1.8431676671314636,105.7,33.3,127.9,115.1,79.6,94.8,4.177210753429097e-11,275.93208163224784,2020-11-27,1426.0,2020,11,Friday,4,0,1,0,0,0,0
2020-11-28,1.9899872680000001,1.3358453252648315,0.6964658177351687,1.9070118456903677,105.7,33.3,127.9,115.1,79.6,94.8,4.2636523629576654e-11,274.7379069930782,2020-11-28,1427.0,2020,11,Saturday,5,0,0,1,0,0,0
2020-11-29,2.1499063140000003,1.44596149912937,0.6492401628706299,2.0488503925199932,105.7,33.3,127.9,115.1,79.6,94.8,3.8706723749870435e-11,273.4182347275162,2020-11-29,1428.0,2020,11,Sunday,6,0,0,1,0,0,0
2020-11-30,2.2991058900000003,1.6754754163040073,0.7294476046959927,2.227770232508781,105.7,33.3,127.9,115.1,79.6,94.8,4.185748293382668e-11,272.5248928475076,2020-11-30,1429.0,2020,11,Monday,0,1,0,0,0,0,0
2020-12-01,2.1377222220000003,1.604151500520655,0.8117781294793448,2.115134319101613,94.0,31.2,133.7,115.1,82.5,94.9,1.654845707854442e-11,275.1832237113517,2020-12-01,1430.0,2020,12,Tuesday,1,0,0,0,0,0,0
2020-12-02,2.192773857,1.6330462691545942,0.8630055868454056,2.1237341571032626,94.0,31.2,133.7,115.1,82.5,94.9,2.6661798535885466e-11,274.0041910792473,2020-12-02,1431.0,2020,12,Wednesday,2,0,0,0,0,0,0
2020-12-03,2.2440372390000003,1.5650965870712823,0.7813663699287178,2.1412059551482763,94.0,31.2,133.7,115.1,82.5,94.9,2.5298535260599785e-11,273.7885674647685,2020-12-03,1432.0,2020,12,Thursday,3,0,0,0,0,0,0
2020-12-04,2.131247905,1.5780274924941273,0.6762701905058727,2.0345723439246424,94.0,31.2,133.7,115.1,82.5,94.9,2.9585622930333975e-11,275.3032804577498,2020-12-04,1433.0,2020,12,Friday,4,0,1,0,0,0,0
2020-12-05,2.0537674790000002,1.2998747883882436,0.7248501226117564,1.9492280199799952,94.0,31.2,133.7,115.1,82.5,94.9,3.036518639468225e-11,275.3581642741386,2020-12-05,1434.0,2020,12,Saturday,5,0,0,1,0,0,0
2020-12-06,1.985869931,1.2985070286748224,0.6955638743251775,1.8862857742134183,94.0,31.2,133.7,115.1,82.5,94.9,2.0056043841030934e-11,276.0054274475024,2020-12-06,1435.0,2020,12,Sunday,6,0,0,1,0,0,0
2020-12-07,2.0397800470000003,1.5269295459982208,0.768452902001779,1.8825453404684773,94.0,31.2,133.7,115.1,82.5,94.9,2.2116766848521983e-11,276.33505988849527,2020-12-07,1436.0,2020,12,Monday,0,1,0,0,0,0,0
2020-12-08,2.080674328,1.5450247525487626,0.8156415964512376,1.9437578699365512,94.0,31.2,133.7,115.1,82.5,94.9,3.518397563643112e-11,275.1184022220399,2020-12-08,1437.0,2020,12,Tuesday,1,0,0,0,0,0,0
2020-12-09,2.1785352120000003,1.5701840518943848,0.8789387361056156,2.0181870172138265,94.0,31.2,133.7,115.1,82.5,94.9,1.6846055346462896e-11,274.4340370385948,2020-12-09,1438.0,2020,12,Wednesday,2,0,0,0,0,0,0
2020-12-10,2.259046622,1.601292201486689,0.8699464715133111,2.1274196008743553,94.0,31.2,133.7,115.1,82.5,94.9,2.3346177181584797e-11,273.47136855814045,2020-12-10,1439.0,2020,12,Thursday,3,0,0,0,0,0,0
2020-12-11,2.198171624,1.5134287540033458,0.7711866839966545,2.110136708419676,94.0,31.2,133.7,115.1,82.5,94.9,2.2426242040707593e-11,274.27314231817303,2020-12-11,1440.0,2020,12,Friday,4,0,1,0,0,0,0
2020-12-12,1.970356927,1.3238900829915965,0.6299885830084033,1.8998093289339564,94.0,31.2,133.7,115.1,82.5,94.9,1.5496731397272735e-11,276.61944552687913,2020-12-12,1441.0,2020,12,Saturday,5,0,0,1,0,0,0
2020-12-13,1.864699829,1.313167237972428,0.5681793720275722,1.7395679650633458,94.0,31.2,133.7,115.1,82.5,94.9,1.5096052384821288e-11,277.8043869571964,2020-12-13,1442.0,2020,12,Sunday,6,0,0,1,0,0,0
2020-12-14,1.8538190110000001,1.5779318538224345,0.5408304221775654,1.6614764567937823,94.0,31.2,133.7,115.1,82.5,94.9,2.585761776659063e-11,278.2829930273053,2020-12-14,1443.0,2020,12,Monday,0,1,0,0,0,0,0
2020-12-15,1.755162399,1.45599711446613,0.67029343353387,1.5384356385625049,94.0,31.2,133.7,115.1,82.5,94.9,1.500986680345857e-11,279.17899429583264,2020-12-15,1444.0,2020,12,Tuesday,1,0,0,0,0,0,0
2020-12-16,1.6878631960000001,1.3771426745867503,0.6548235664132498,1.4634340296480506,94.0,31.2,133.7,115.1,82.5,94.9,2.7262542973347348e-11,279.4737651173796,2020-12-16,1445.0,2020,12,Wednesday,2,0,0,0,0,0,0
2020-12-17,1.722803233,1.5109732035111776,0.5129701924888223,1.4625786145594026,94.0,31.2,133.7,115.1,82.5,94.9,2.8360040319461243e-11,279.1367781284256,2020-12-17,1446.0,2020,12,Thursday,3,0,0,0,0,0,0
2020-12-18,1.7829966990000001,1.4607948361337546,0.47886121886624533,1.5417123362914518,94.0,31.2,133.7,115.1,82.5,94.9,3.74483844480642e-11,277.8749354132287,2020-12-18,1447.0,2020,12,Friday,4,0,1,0,0,0,0
2020-12-19,1.735310573,1.3571660916632977,0.3348500353367023,1.5448198887748066,94.0,31.2,133.7,115.1,82.5,94.9,3.7979418960078346e-11,277.9820898386479,2020-12-19,1448.0,2020,12,Saturday,5,0,0,1,0,0,0
2020-12-20,1.722329677,1.339913325352175,0.38036367964782497,1.5493415048135935,94.0,31.2,133.7,115.1,82.5,94.9,2.5415025020404492e-11,278.2382488663118,2020-12-20,1449.0,2020,12,Sunday,6,0,0,1,0,0,0
2020-12-21,1.7414589200000001,1.3691919177103213,0.41803491728967856,1.5565969081262279,94.0,31.2,133.7,115.1,82.5,94.9,2.436245054415785e-11,278.6235016632257,2020-12-21,1450.0,2020,12,Monday,0,1,0,0,0,0,0
2020-12-22,1.4240850660000002,1.281699662246157,0.355569737753843,1.1975554312077488,94.0,31.2,133.7,115.1,82.5,94.9,1.1055535262239384e-11,283.4765233817285,2020-12-22,1451.0,2020,12,Tuesday,1,0,0,0,0,0,0
2020-12-23,1.416717797,1.142145478947528,0.45200128905247194,1.0872560633441186,94.0,31.2,133.7,115.1,82.5,94.9,1.3037491769246148e-11,282.61715714975367,2020-12-23,1452.0,2020,12,Wednesday,2,0,0,0,0,0,0
2020-12-24,1.681407351,1.2100138713986535,0.2588258536013465,1.3205439366095277,94.0,31.2,133.7,115.1,82.5,94.9,1.7679463053716493e-11,278.5769094912114,2020-12-24,1453.0,2020,12,Thursday,3,0,0,0,1,0,0
2020-12-25,1.9477116900000002,1.3099788126406549,0.3018658773593451,1.7224361013333103,94.0,31.2,133.7,115.1,82.5,94.9,3.101768840901655e-11,274.42796029625094,2020-12-25,1454.0,2020,12,Friday,4,0,1,0,1,1,0
2020-12-26,2.077504883,1.3181838351015163,0.23795520189848374,1.942870355222867,94.0,31.2,133.7,115.1,82.5,94.9,2.5588955899663823e-11,273.71313249862004,2020-12-26,1455.0,2020,12,Saturday,5,0,0,1,1,1,0
2020-12-27,2.142116542,1.3748071341820423,0.19593773781795767,2.0217141214442194,94.0,31.2,133.7,115.1,82.5,94.9,2.2844434688911104e-11,274.3599139301837,2020-12-27,1456.0,2020,12,Sunday,6,0,0,1,1,0,0
2020-12-28,2.091430022,1.4259056372151926,0.40665181078480755,2.0310332706985426,94.0,31.2,133.7,115.1,82.5,94.9,2.3872204704219184e-11,275.4775628430197,2020-12-28,1457.0,2020,12,Monday,0,1,0,0,1,0,0
2020-12-29,2.112951267,1.3943260908336486,0.4517912121663517,2.0146038363696306,94.0,31.2,133.7,115.1,82.5,94.9,2.7734356488731265e-11,275.1256947188699,2020-12-29,1458.0,2020,12,Tuesday,1,0,0,0,1,0,0
2020-12-30,2.108335613,1.398377156161992,0.42958218983800794,1.985129685503784,94.0,31.2,133.7,115.1,82.5,94.9,3.173931430763166e-11,275.3017156354504,2020-12-30,1459.0,2020,12,Wednesday,2,0,0,0,1,0,0
2020-12-31,2.1338928900000003,1.3308845999834196,0.42010855701658034,2.0272748942124297,94.0,31.2,133.7,115.1,82.5,94.9,2.5791222735500327e-11,274.6287869385147,2020-12-31,1460.0,2020,12,Thursday,3,0,0,0,1,0,0
2021-01-01,2.075136371,1.2301048552971163,0.49109041170288364,2.0605527536426482,85.8,32.2,95.8,100.7,94.7,98.9,2.9098695477809767e-11,274.29193620553787,2021-01-01,1461.0,2021,1,Friday,4,0,1,0,0,1,0
2021-01-02,2.103324649,1.2799848855518179,0.5365348234481823,2.039219274753685,85.8,32.2,95.8,100.7,94.7,98.9,2.454185581336156e-11,274.1700046881381,2021-01-02,1462.0,2021,1,Saturday,5,0,0,1,0,0,0
2021-01-03,2.196988523,1.4646536804893895,0.35572764551061076,2.0732661043128227,85.8,32.2,95.8,100.7,94.7,98.9,1.8231920774971058e-11,273.9531250134211,2021-01-03,1463.0,2021,1,Sunday,6,0,0,1,0,0,0
2021-01-04,2.323692382,1.5910666483590155,0.6456302776409849,2.1644449221655244,85.8,32.2,95.8,100.7,94.7,98.9,2.2560793039217583e-11,273.63202603855854,2021-01-04,1464.0,2021,1,Monday,0,1,0,0,0,0,0
2021-01-05,2.300757238,1.5785964911384278,0.7052498518615722,2.1592896158914776,85.8,32.2,95.8,100.7,94.7,98.9,1.8347775105561576e-11,273.93663709447065,2021-01-05,1465.0,2021,1,Tuesday,1,0,0,0,0,0,0
2021-01-06,2.294833366,1.5435664750900646,0.7294341509099354,2.1591574200843393,85.8,32.2,95.8,100.7,94.7,98.9,1.7654692658119134e-11,273.8232768796418,2021-01-06,1466.0,2021,1,Wednesday,2,0,0,0,0,1,0
2021-01-07,2.3340228450000002,1.592488020126277,0.7980570618737229,2.1912850178116186,85.8,32.2,95.8,100.7,94.7,98.9,2.6713016035730968e-11,273.4520246939902,2021-01-07,1467.0,2021,1,Thursday,3,0,0,0,0,0,0
2021-01-08,2.340817453,1.513314133939034,0.857882607060966,2.209045247697488,85.8,32.2,95.8,100.7,94.7,98.9,2.4912320899809516e-11,273.1524222555639,2021-01-08,1468.0,2021,1,Friday,4,0,1,0,0,0,0
2021-01-09,2.3390522170000003,1.3973159111611257,0.7366589208388741,2.208678038341859,85.8,32.2,95.8,100.7,94.7,98.9,2.5908482805494787e-11,272.56259039093794,2021-01-09,1469.0,2021,1,Saturday,5,0,0,1,0,0,0
2021-01-10,2.37813417,1.5014022808790641,0.5989071921209361,2.2730147541892296,85.8,32.2,95.8,100.7,94.7,98.9,3.041130688618741e-11,271.97013933859904,2021-01-10,1470.0,2021,1,Sunday,6,0,0,1,0,0,0
2021-01-11,2.4995890370000002,1.7764359147589541,0.5450059432410458,2.3596582626700835,85.8,32.2,95.8,100.7,94.7,98.9,3.2662424935995134e-11,271.8452903870172,2021-01-11,1471.0,2021,1,Monday,0,1,0,0,0,0,0
2021-01-12,2.367031995,1.7263830852789606,0.5344886447210393,2.1995676858430113,85.8,32.2,95.8,100.7,94.7,98.9,1.600493931816471e-11,274.75912860844124,2021-01-12,1472.0,2021,1,Tuesday,1,0,0,0,0,0,0
2021-01-13,2.382430857,1.7778469744788423,0.444328988521158,2.1446436714257318,85.8,32.2,95.8,100.7,94.7,98.9,3.7715194757303145e-11,274.2899569113702,2021-01-13,1473.0,2021,1,Wednesday,2,0,0,0,0,0,0
2021-01-14,2.4583763650000003,1.7784050894814487,0.718280146518551,2.191941473249699,85.8,32.2,95.8,100.7,94.7,98.9,3.036104616515426e-11,273.27286111346046,2021-01-14,1474.0,2021,1,Thursday,3,0,0,0,0,0,0
2021-01-15,2.5187701270000002,1.6796587495276507,0.8380500084723497,2.299035071706607,85.8,32.2,95.8,100.7,94.7,98.9,3.723315271398597e-11,271.6564109701313,2021-01-15,1475.0,2021,1,Friday,4,0,1,0,0,0,0
2021-01-16,2.548079838,1.4662423760560919,0.7519714339439082,2.3521026303000236,85.8,32.2,95.8,100.7,94.7,98.9,3.683004133976338e-11,270.9041750993082,2021-01-16,1476.0,2021,1,Saturday,5,0,0,1,0,0,0
2021-01-17,2.4785802130000003,1.5127107872974128,0.663285146702587,2.365016233015334,85.8,32.2,95.8,100.7,94.7,98.9,2.777270105526855e-11,271.5575677933255,2021-01-17,1477.0,2021,1,Sunday,6,0,0,1,0,0,0
2021-01-18,2.358419104,1.6062962102659406,0.677857216734059,2.24253490229193,85.8,32.2,95.8,100.7,94.7,98.9,2.5708360480939876e-11,274.6569917897244,2021-01-18,1478.0,2021,1,Monday,0,1,0,0,0,0,0
2021-01-19,2.238096908,1.7023564090474728,0.416910794952527,2.0397541470412315,85.8,32.2,95.8,100.7,94.7,98.9,1.7306471257440926e-11,276.0465581734694,2021-01-19,1479.0,2021,1,Tuesday,1,0,0,0,0,0,0
2021-01-20,1.986052713,1.5930918174697362,0.366021683530264,1.7617601863966135,85.8,32.2,95.8,100.7,94.7,98.9,3.979127277605179e-11,278.41697431477536,2021-01-20,1480.0,2021,1,Wednesday,2,0,0,0,0,0,0
2021-01-21,1.8208180100000002,1.5660233886797337,0.32480042832026645,1.5175903499314383,85.8,32.2,95.8,100.7,94.7,98.9,4.3422995874137356e-11,280.0975333184669,2021-01-21,1481.0,2021,1,Thursday,3,0,0,0,0,0,0
2021-01-22,1.924260689,1.505792065111159,0.5522314648888409,1.5302597409655971,85.8,32.2,95.8,100.7,94.7,98.9,3.8321655104491945e-11,278.33469399951167,2021-01-22,1482.0,2021,1,Friday,4,0,1,0,0,0,0
2021-01-23,2.062269712,1.4085052014122525,0.5013152915877473,1.7445444545909203,85.8,32.2,95.8,100.7,94.7,98.9,3.480080697761529e-11,274.8965694029136,2021-01-23,1483.0,2021,1,Saturday,5,0,0,1,0,0,0
2021-01-24,2.2325001340000004,1.5059359291339347,0.4995284558660652,1.982615222440641,85.8,32.2,95.8,100.7,94.7,98.9,3.820325406119066e-11,273.3917022704792,2021-01-24,1484.0,2021,1,Sunday,6,0,0,1,0,0,0
2021-01-25,2.3697600210000003,1.6141701333472736,0.7786138536527261,2.2091040276137437,85.8,32.2,95.8,100.7,94.7,98.9,4.258565881092948e-11,272.5834393883781,2021-01-25,1485.0,2021,1,Monday,0,1,0,0,0,0,0
2021-01-26,2.3690145680000003,1.6388910358763091,0.7176983161236912,2.216953244371704,85.8,32.2,95.8,100.7,94.7,98.9,4.2629821119236766e-11,273.6467097235299,2021-01-26,1486.0,2021,1,Tuesday,1,0,0,0,0,0,0
2021-01-27,2.3363499830000003,1.6323794881141476,0.7131481618858526,2.187643275669109,85.8,32.2,95.8,100.7,94.7,98.9,3.4040230580096235e-11,273.7492235284979,2021-01-27,1487.0,2021,1,Wednesday,2,0,0,0,0,0,0
2021-01-28,2.151072691,1.5517547751199832,0.6945626648800173,2.0028845991310624,85.8,32.2,95.8,100.7,94.7,98.9,1.4595993008162997e-11,276.4037017718707,2021-01-28,1488.0,2021,1,Thursday,3,0,0,0,0,0,0
2021-01-29,2.057748707,1.5765993920034334,0.47241320499656664,1.8142428453995092,85.8,32.2,95.8,100.7,94.7,98.9,2.8846259894966756e-11,277.5433116109884,2021-01-29,1489.0,2021,1,Friday,4,0,1,0,0,0,0
2021-01-30,2.2553258410000003,1.5062860736919128,0.4916128563080874,1.9152040532336585,85.8,32.2,95.8,100.7,94.7,98.9,3.350057896583459e-11,274.20970299171057,2021-01-30,1490.0,2021,1,Saturday,5,0,0,1,0,0,0
2021-01-31,2.390493482,1.605799365178017,0.40782025882198314,2.159123649656212,85.8,32.2,95.8,100.7,94.7,98.9,6.274422788815953e-11,271.3912262426026,2021-01-31,1491.0,2021,1,Sunday,6,0,0,1,0,0,0
2021-02-01,2.345695026,1.6555487670743958,0.6951772639256044,2.1947041271363235,93.9,31.8,97.2,100.7,99.9,99.1,2.6593324617381787e-11,273.75281571864554,2021-02-01,1492.0,2021,2,Monday,0,1,0,0,0,0,0
2021-02-02,2.0708954900000003,1.4245822978606548,0.732230282139345,1.9452658740677744,93.9,31.8,97.2,100.7,99.9,99.1,1.957556813331481e-11,277.3939545656265,2021-02-02,1493.0,2021,2,Tuesday,1,0,0,0,0,0,0
2021-02-03,1.8582046680000002,1.4560435822654927,0.5248881007345074,1.6020471869092663,93.9,31.8,97.2,100.7,99.9,99.1,2.4534565247905374e-11,280.33100376398966,2021-02-03,1494.0,2021,2,Wednesday,2,0,0,0,0,0,0
2021-02-04,1.903621492,1.522347472227493,0.6312864057725068,1.5729293711815506,93.9,31.8,97.2,100.7,99.9,99.1,4.795393065909581e-11,278.17195888970974,2021-02-04,1495.0,2021,2,Thursday,3,0,0,0,0,0,0
2021-02-05,1.9614259040000002,1.4357106087462053,0.6316724532537944,1.6239298995057836,93.9,31.8,97.2,100.7,99.9,99.1,3.894603445154779e-11,277.27019949070524,2021-02-05,1496.0,2021,2,Friday,4,0,1,0,0,0,0
2021-02-06,2.184445665,1.5093703765047854,0.3724966114952147,1.7604266781670819,93.9,31.8,97.2,100.7,99.9,99.1,3.737325936251189e-11,275.44137258461643,2021-02-06,1497.0,2021,2,Saturday,5,0,0,1,0,0,0
2021-02-07,2.5927887050000002,1.7326109745192817,0.35613407948071824,2.1164113737410934,93.9,31.8,97.2,100.7,99.9,99.1,2.77213914865311e-11,271.4408414360428,2021-02-07,1498.0,2021,2,Sunday,6,0,0,1,0,0,0
2021-02-08,2.931324034,1.9513290246296264,0.6449820433703739,2.5373281739424263,93.9,31.8,97.2,100.7,99.9,99.1,4.5051911626024175e-11,268.10028669279194,2021-02-08,1499.0,2021,2,Monday,0,1,0,0,0,0,0
2021-02-09,3.0705533120000004,1.9381693184547617,0.789979064545238,2.8150703283338285,93.9,31.8,97.2,100.7,99.9,99.1,6.814644579818755e-11,265.9030781250475,2021-02-09,1500.0,2021,2,Tuesday,1,0,0,0,0,0,0
2021-02-10,3.1490069230000004,1.957305442854665,0.8312099911453352,2.937994517795514,93.9,31.8,97.2,100.7,99.9,99.1,5.77453483682911e-11,265.84447088337726,2021-02-10,1501.0,2021,2,Wednesday,2,0,0,0,0,0,0
2021-02-11,3.1085324300000003,1.9165899523089855,0.8635505156910143,2.994964509668421,93.9,31.8,97.2,100.7,99.9,99.1,7.969595681987721e-11,266.12385606250444,2021-02-11,1502.0,2021,2,Thursday,3,0,0,0,0,0,0
2021-02-12,3.1896262940000004,1.8787282549336037,0.8573172060663959,3.0283316139112046,93.9,31.8,97.2,100.7,99.9,99.1,9.429326778938536e-11,265.09926346136274,2021-02-12,1503.0,2021,2,Friday,4,0,1,0,0,0,0
2021-02-13,3.1531995590000004,1.7161204445003264,0.7528008824996736,2.968385940604172,93.9,31.8,97.2,100.7,99.9,99.1,1.0325072551139038e-10,265.20944349585204,2021-02-13,1504.0,2021,2,Saturday,5,0,0,1,0,0,0
2021-02-14,2.983835147,1.759446225880608,0.5484173931193919,2.8811980393367627,93.9,31.8,97.2,100.7,99.9,99.1,1.0528447243246502e-10,267.1540679289269,2021-02-14,1505.0,2021,2,Sunday,6,0,0,1,0,0,0
2021-02-15,2.807153291,1.809962403181736,0.6833492818182635,2.697752881530919,93.9,31.8,97.2,100.7,99.9,99.1,4.750807176161469e-11,271.20647083927275,2021-02-15,1506.0,2021,2,Monday,0,1,0,0,0,0,0
2021-02-16,2.2441132,1.5597076562954348,0.6931090447045656,2.199463550813153,93.9,31.8,97.2,100.7,99.9,99.1,6.182503778837309e-11,277.0805534052659,2021-02-16,1507.0,2021,2,Tuesday,1,0,0,0,0,0,0
2021-02-17,1.9583240060000002,1.552161437752173,0.5579969502478273,1.7674565723597655,93.9,31.8,97.2,100.7,99.9,99.1,5.484433697541651e-11,279.3024454270406,2021-02-17,1508.0,2021,2,Wednesday,2,0,0,0,0,0,0
2021-02-18,1.8386496940000001,1.4995416870661393,0.5344148779338607,1.5697605510901549,93.9,31.8,97.2,100.7,99.9,99.1,7.63508591945119e-11,279.0837977181922,2021-02-18,1509.0,2021,2,Thursday,3,0,0,0,0,0,0
2021-02-19,1.73753373,1.3974333715596818,0.5578536904403182,1.4610867074502218,93.9,31.8,97.2,100.7,99.9,99.1,9.040212093794947e-11,279.27425604420006,2021-02-19,1510.0,2021,2,Friday,4,0,1,0,0,0,0
2021-02-20,1.484448427,1.2646485459628778,0.32074061303712215,1.2611075240727643,93.9,31.8,97.2,100.7,99.9,99.1,1.0737679592761629e-10,281.3869729304113,2021-02-20,1511.0,2021,2,Saturday,5,0,0,1,0,0,0
2021-02-21,1.378606755,1.276577623681764,0.3264853313182358,1.1613825808512357,93.9,31.8,97.2,100.7,99.9,99.1,1.189789479259043e-10,281.87069542875446,2021-02-21,1512.0,2021,2,Sunday,6,0,0,1,0,0,0
2021-02-22,1.4542916780000001,1.3147579685609385,0.6173939744390615,1.2021427214058142,93.9,31.8,97.2,100.7,99.9,99.1,1.1477185040473285e-10,280.8906786360935,2021-02-22,1513.0,2021,2,Monday,0,1,0,0,0,0,0
2021-02-23,1.256336813,1.237033875407147,0.5272262515928529,1.0264310858697419,93.9,31.8,97.2,100.7,99.9,99.1,1.1075630265819983e-10,283.5691928710052,2021-02-23,1514.0,2021,2,Tuesday,1,0,0,0,0,0,0
2021-02-24,1.115988911,1.3225886741509085,0.3759544508490915,0.8807722691796618,93.9,31.8,97.2,100.7,99.9,99.1,1.2262388015042698e-10,284.58118506422375,2021-02-24,1515.0,2021,2,Wednesday,2,0,0,0,0,0,0
2021-02-25,1.1152447950000002,1.291201157460165,0.4855881655398351,0.8593626238050772,93.9,31.8,97.2,100.7,99.9,99.1,1.2269953237105225e-10,283.9651652069591,2021-02-25,1516.0,2021,2,Thursday,3,0,0,0,0,0,0
2021-02-26,1.437218201,1.2729747584277733,0.5852924675722264,1.114434430505704,93.9,31.8,97.2,100.7,99.9,99.1,8.461103629043848e-11,279.75866676872994,2021-02-26,1517.0,2021,2,Friday,4,0,1,0,0,0,0
2021-02-27,1.632296994,1.19028480710109,0.5031827318989096,1.4159664090225998,93.9,31.8,97.2,100.7,99.9,99.1,7.699447465654449e-11,277.1629420324603,2021-02-27,1518.0,2021,2,Saturday,5,0,0,1,0,0,0
2021-02-28,1.677845339,1.3026257886452832,0.4016266083547168,1.5973932821045544,93.9,31.8,97.2,100.7,99.9,99.1,1.1069254199437411e-10,276.98614681133785,2021-02-28,1519.0,2021,2,Sunday,6,0,0,1,0,0,0
2021-03-01,1.7558138360000002,1.4737943780281373,0.6178968459718626,1.7036109288748587,112.2,38.3,125.9,100.7,97.2,99.3,1.189510607379967e-10,277.3356415607026,2021-03-01,1520.0,2021,3,Monday,0,1,0,0,0,0,0
2021-03-02,1.636082263,1.3963696089174142,0.7052323680825858,1.6398313164356866,112.2,38.3,125.9,100.7,97.2,99.3,1.3733870709512802e-10,278.3914828064407,2021-03-02,1521.0,2021,3,Tuesday,1,0,0,0,0,0,0
2021-03-03,1.5702593530000002,1.3302966508773597,0.6871301061226401,1.524156436357532,112.2,38.3,125.9,100.7,97.2,99.3,1.3978432460999276e-10,279.3976600642479,2021-03-03,1522.0,2021,3,Wednesday,2,0,0,0,0,0,0
2021-03-04,1.748391897,1.4219450508433646,0.6550191371566351,1.5496574621021528,112.2,38.3,125.9,100.7,97.2,99.3,7.770200879750831e-11,278.3976357667234,2021-03-04,1523.0,2021,3,Thursday,3,0,0,0,0,0,0
2021-03-05,1.9861012740000001,1.48753065749665,0.6685155545033502,1.8060224804265357,112.2,38.3,125.9,100.7,97.2,99.3,1.1441746611202056e-10,274.7520722062881,2021-03-05,1524.0,2021,3,Friday,4,0,1,0,0,0,0
2021-03-06,2.006997615,1.4008507073270902,0.43548566967290964,1.9568803056200794,112.2,38.3,125.9,100.7,97.2,99.3,1.3191104085257216e-10,273.78803359291857,2021-03-06,1525.0,2021,3,Saturday,5,0,0,1,0,0,0
2021-03-07,1.993059359,1.4432272223065967,0.41280545669340335,2.0081381755219008,112.2,38.3,125.9,100.7,97.2,99.3,1.2483526800730092e-10,274.58616498243265,2021-03-07,1526.0,2021,3,Sunday,6,0,0,1,0,0,0
2021-03-08,2.0298417200000003,1.5674753175043787,0.6711933394956212,2.0765688954534474,112.2,38.3,125.9,100.7,97.2,99.3,1.1694467655111378e-10,274.69939223324315,2021-03-08,1527.0,2021,3,Monday,0,1,0,0,0,0,0
2021-03-09,2.043116617,1.5172350711039537,0.7416049338960464,2.044176260931515,112.2,38.3,125.9,100.7,97.2,99.3,8.631518864476902e-11,274.97383253563527,2021-03-09,1528.0,2021,3,Tuesday,1,0,0,0,0,0,0
2021-03-10,1.857223188,1.4337528439527683,0.5801656580472319,1.8523008230393194,112.2,38.3,125.9,100.7,97.2,99.3,8.745482984110314e-11,277.2962935269614,2021-03-10,1529.0,2021,3,Wednesday,2,0,0,0,0,0,0
2021-03-11,1.6738493970000001,1.5199269137096716,0.2812558672903284,1.5225548127073516,112.2,38.3,125.9,100.7,97.2,99.3,6.37026770100982e-11,280.8506996709378,2021-03-11,1530.0,2021,3,Thursday,3,0,0,0,0,0,0
